system,nfr,file,changes_before,changes_after
spring-boot,None,CouchbaseHealthIndicator.java,1,4
spring-boot,None,AbstractDependencyFilterMojo.java,13,15
spring-boot,None,MatchingGroupIdFilter.java,5,5
spring-boot,None,EndpointDocumentation.java,12,32
spring-boot,None,SpringBootHypermediaApplication.java,4,10
spring-boot,None,EndpointMBeanExportAutoConfiguration.java,8,31
spring-boot,None,EndpointWebMvcManagementContextConfiguration.java,20,27
spring-boot,None,AbstractEndpointMBean.java,0,0
spring-boot,None,AuditEventsMBean.java,0,0
spring-boot,None,EndpointMBean.java,9,23
spring-boot,None,EndpointMBeanSupport.java,0,0
spring-boot,None,AbstractNamedMvcEndpoint.java,5,5
spring-boot,None,AuditEventsMvcEndpoint.java,5,7
spring-boot,None,ThymeleafAutoConfiguration.java,57,70
spring-boot,None,DefaultLogbackConfiguration.java,22,34
spring-boot,None,LimitedEnvironmentEndpoint.java,1,5
spring-boot,None,InMemoryAuditEventRepository.java,2,17
spring-boot,None,CacheStatisticsAutoConfiguration.java,4,14
spring-boot,None,CrshAutoConfiguration.java,2,51
spring-boot,None,EndpointAutoConfiguration.java,11,43
spring-boot,None,EndpointCorsProperties.java,1,3
spring-boot,None,EndpointWebMvcChildContextConfiguration.java,4,59
spring-boot,None,EndpointWebMvcHypermediaManagementContextConfiguration.java,5,36
spring-boot,None,HealthIndicatorAutoConfiguration.java,12,63
spring-boot,None,HealthMvcEndpointProperties.java,1,8
spring-boot,None,JolokiaAutoConfiguration.java,6,26
spring-boot,None,JolokiaProperties.java,2,10
spring-boot,None,LinksEnhancer.java,1,10
spring-boot,None,ManagementContextConfigurationsImportSelector.java,1,6
spring-boot,None,ManagementServerProperties.java,12,48
spring-boot,None,ManagementServerPropertiesAutoConfiguration.java,0,13
spring-boot,None,ManagementWebSecurityAutoConfiguration.java,8,36
spring-boot,None,MetricExportAutoConfiguration.java,2,12
spring-boot,None,MetricFilterProperties.java,2,4
spring-boot,None,MetricRepositoryAutoConfiguration.java,2,27
spring-boot,None,MetricsFilter.java,8,20
spring-boot,None,PublicMetricsAutoConfiguration.java,5,18
spring-boot,None,OnEnabledEndpointElementCondition.java,7,9
spring-boot,None,OnEnabledInfoContributorCondition.java,3,5
spring-boot,None,Health.java,8,19
spring-boot,None,Info.java,4,9
spring-boot,None,PropertySourcesBinder.java,4,6
spring-boot,None,JettyEmbeddedServletContainer.java,24,41
spring-boot,None,JspTemplateAvailabilityProvider.java,6,12
spring-boot,None,PropertiesMigrationReporter.java,1,14
spring-boot,None,WebSocketReactiveAutoConfiguration.java,18,21
spring-boot,None,WebSocketServletAutoConfiguration.java,20,21
spring-boot,None,BeansEndpoint.java,2,3
spring-boot,None,CacheAutoConfiguration.java,3,18
spring-boot,None,CacheConfigurations.java,3,9
spring-boot,None,CacheProperties.java,10,20
spring-boot,None,CacheType.java,5,15
spring-boot,None,IgniteCacheConfiguration.java,0,0
spring-boot,None,IgniteInstanceConfiguration.java,0,0
spring-boot,None,IgniteAutoConfiguration.java,0,0
spring-boot,None,IgniteConfigResourceCondition.java,0,0
spring-boot,None,IgniteFactory.java,0,0
spring-boot,None,IgniteProperties.java,0,0
spring-boot,None,AgentReloader.java,2,6
spring-boot,None,ResourceBanner.java,1,14
spring-boot,None,DataSourceHealthContributorAutoConfiguration.java,10,16
spring-boot,None,DataSourceHealthIndicatorProperties.java,0,2
spring-boot,None,DiscoveredServletEndpoint.java,4,6
spring-boot,None,TypeUtils.java,36,45
spring-boot,None,LambdaSafe.java,22,25
spring-boot,None,KafkaAutoConfiguration.java,20,24
spring-boot,None,SpringApplication.java,81,100
spring-boot,None,KafkaStreamsAnnotationDrivenConfiguration.java,5,20
spring-boot,None,HealthEndpointConfiguration.java,14,28
spring-boot,None,ConcurrentlyHealthIndicatorStrategy.java,0,0
spring-boot,None,DefaultHealthIndicatorStrategy.java,0,0
spring-boot,None,HealthIndicatorStrategy.java,0,0
spring-boot,None,BasicBatchConfigurer.java,17,19
spring-boot,None,ConcurrentKafkaListenerContainerFactoryConfigurer.java,24,49
spring-boot,None,UndertowWebServerFactoryCustomizer.java,41,43
spring-boot,None,MultipartProperties.java,11,13
spring-boot,None,PropertyMapper.java,14,23
spring-boot,None,TaskExecutorBuilder.java,15,15
spring-boot,None,TaskSchedulerBuilder.java,8,8
spring-boot,None,WebServiceTemplateBuilder.java,13,16
spring-boot,None,AbstractLoggingSystem.java,13,19
spring-boot,None,AuthorizationAuditListener.java,5,11
spring-boot,None,LiquibaseAutoConfiguration.java,58,79
spring-boot,None,LiquibaseProperties.java,15,20
spring-boot,None,SampleCamelHazelcastApplication.java,0,0
spring-boot,None,HazelcastConfiguration.java,0,0
spring-boot,None,MainRouteBuilder.java,0,0
spring-boot,None,AuditEventsEndpointAutoConfiguration.java,5,10
spring-boot,None,BeansEndpointAutoConfiguration.java,5,12
spring-boot,None,CachesEndpointAutoConfiguration.java,9,17
spring-boot,None,ElasticProperties.java,3,11
spring-boot,None,ElasticPropertiesConfigAdapter.java,2,8
spring-boot,None,BuildInfoMojo.java,15,21
spring-boot,None,ConfigurationPropertiesBindingPostProcessor.java,18,32
spring-boot,None,HazelcastServerConfiguration.java,12,22
spring-boot,None,JettyWebServerFactoryCustomizer.java,24,40
spring-boot,None,SolrRepositoriesAutoConfiguration.java,3,3
spring-boot,None,SolrRepositoriesAutoConfigureRegstrar.java,0,0
spring-boot,None,SolrAutoConfiguration.java,15,15
spring-boot,None,SolrProperties.java,6,6
spring-boot,None,Product.java,9,9
spring-boot,None,ProductRepository.java,5,5
spring-boot,None,SampleSolrApplication.java,10,10
spring-boot,None,JvmMetricsAutoConfiguration.java,1,19
spring-boot,None,AbstractRabbitListenerContainerFactoryConfigurer.java,7,21
spring-boot,None,SimpleRabbitListenerContainerFactoryConfigurer.java,4,9
spring-boot,None,SampleHypermediaUiSecureApplication.java,2,2
spring-boot,None,DocumentVersionProperties.java,2,2
spring-boot,None,ExtractVersionConstraints.java,6,8
spring-boot,None,ConfigurationPropertiesValidator.java,0,0
spring-boot,None,SampleProperties.java,10,10
spring-boot,None,SamplePropertyValidationApplication.java,13,13
spring-boot,None,SampleWebThymeleafApplication.java,0,0
spring-boot,None,WelcomeController.java,0,0
spring-boot,None,RedisCacheConfiguration.java,17,22
spring-boot,None,RedisAutoConfiguration.java,13,16
spring-boot,None,RedisReactiveAutoConfiguration.java,9,10
spring-boot,None,Launcher.java,13,26
spring-boot,None,SharedJarLauncher.java,0,0
spring-boot,None,SharedPropertiesLauncher.java,0,0
spring-boot,None,SharedWarLauncher.java,0,0
spring-boot,None,GridFsTemplateAutoConfiguration.java,3,3
spring-boot,None,SendGridAutoConfiguration.java,11,11
spring-boot,None,SendGridProperties.java,6,6
spring-boot,None,H2ConsoleAutoConfiguration.java,10,34
spring-boot,None,H2ConsoleProperties.java,1,10
spring-boot,None,PathRequest.java,4,9
spring-boot,None,WebMvcMetricsFilter.java,42,53
spring-boot,None,StaticResourceLocation.java,6,8
spring-boot,None,StaticResourceRequest.java,8,13
spring-boot,None,NettyReactiveWebServerFactory.java,18,42
spring-boot,None,IgnoreTopLevelConverterNotFoundBindHandler.java,4,7
spring-boot,None,HelloRestController.java,3,3
spring-boot,None,SampleSessionWebFluxApplication.java,4,4
spring-boot,None,IntegrationAutoConfiguration.java,14,40
spring-boot,None,InfluxDbProperties.java,1,5
spring-boot,None,JerseyWebEndpointManagementContextConfiguration.java,37,43
spring-boot,None,JvmEndpoint.java,0,0
spring-boot,None,ApplicationPid.java,4,7
spring-boot,None,OnlyOnceLoggingDenyMeterFilter.java,6,11
spring-boot,None,BackgroundPreinitializer.java,12,35
spring-boot,None,SpringApplicationBuilder.java,14,56
spring-boot,None,ApplicationPidFileWriter.java,2,11
spring-boot,None,ContextIdApplicationContextInitializer.java,1,10
spring-boot,None,LoggingApplicationListener.java,40,72
spring-boot,None,JacksonAutoConfiguration.java,31,51
spring-boot,None,JacksonProperties.java,14,20
spring-boot,None,LogbackLoggingSystem.java,48,62
spring-boot,None,ExposableServletEndpoint.java,2,5
spring-boot,None,SourceOptions.java,4,10
spring-boot,None,ConnectionInputStream.java,1,5
spring-boot,None,DelayedLiveReloadTrigger.java,3,7
spring-boot,None,RepackageMojo.java,3,55
spring-boot,None,SpringApplicationShutdownHandlers.java,1,2
spring-boot,None,ApplicationAvailability.java,3,4
spring-boot,None,ConfigDataEnvironmentContributors.java,7,22
spring-boot,None,ConfigDataLocation.java,1,8
spring-boot,None,ConfigurationPropertyName.java,7,55
spring-boot,None,DelegatingFilterProxyRegistrationBean.java,6,9
spring-boot,None,FilterRegistrationBean.java,6,16
spring-boot,None,WebResourcesRuntimeHintsRegistrar.java,2,3
spring-boot,None,GenerateAotSources.java,2,5
spring-boot,None,AotProcessor.java,14,24
spring-boot,None,CloudFoundryVcapEnvironmentPostProcessor.java,5,32
spring-boot,None,ConfigDataLocationRuntimeHintsRegistrar.java,3,4
spring-boot,None,TomcatWebServer.java,9,41
spring-boot,None,IntegrationEnvironmentPostProcessor.java,0,0
spring-boot,None,IntegrationProperties.java,11,14
spring-boot,None,RabbitAutoConfiguration.java,13,63
spring-boot,None,RabbitConfiguration.java,0,0
spring-boot,None,RabbitMessagingTemplateConfiguration.java,0,0
spring-boot,None,Http401AuthenticationEntryPoint.java,5,5
spring-boot,None,ClientCredentialsProperties.java,2,2
spring-boot,None,SpringSecurityOAuth2AutoConfiguration.java,2,2
spring-boot,None,SpringSecurityOAuth2MethodSecurityConfiguration.java,2,2
spring-boot,None,SpringSecurityOAuth2AuthorizationServerConfiguration.java,4,4
spring-boot,None,SpringSecurityOAuth2ClientConfiguration.java,3,3
spring-boot,None,ResourceServerProperties.java,20,24
spring-boot,None,ResourceServerTokenServicesConfiguration.java,32,32
spring-boot,None,SpringSecurityOAuth2ResourceServerConfiguration.java,3,3
spring-boot,None,SpringSocialTokenServices.java,7,7
spring-boot,None,UserInfoTokenServices.java,17,17
spring-boot,None,SpringSecurityOAuth2CompilerAutoConfiguration.java,6,6
spring-boot,None,Application.java,2,2
spring-boot,None,Flight.java,2,2
spring-boot,None,FlightRepository.java,2,2
spring-boot,None,AsciidoctorConventions.java,29,73
spring-boot,None,DeployedPlugin.java,3,7
spring-boot,None,JavaConventions.java,28,83
spring-boot,None,MavenPublishingConventions.java,3,12
spring-boot,None,AutoConfigurationPlugin.java,3,7
spring-boot,None,BomPlugin.java,8,18
spring-boot,None,UpgradeBom.java,5,13
spring-boot,None,ConfigurationPropertiesPlugin.java,9,13
spring-boot,None,DocumentConfigurationProperties.java,8,26
spring-boot,None,ReproducibleLog4j2PluginsDatAction.java,1,3
spring-boot,None,MavenExec.java,5,10
spring-boot,None,MavenPluginPlugin.java,12,30
spring-boot,None,UndertowEmbeddedServletContainer.java,11,46
spring-boot,None,SanitizingFunction.java,1,2
spring-boot,None,OperationInvokerAdvisor.java,1,8
spring-boot,None,HealthComponent.java,2,3
spring-boot,None,RabbitConnectionFactoryBeanConfigurer.java,3,6
spring-boot,None,HttpHeaderAccessManager.java,1,5
spring-boot,None,HttpStatusHandler.java,1,6
spring-boot,None,HttpRestartServer.java,1,6
spring-boot,None,HttpTunnelServer.java,3,14
spring-boot,None,BuildpackResolver.java,1,2
spring-boot,None,EphemeralBuilder.java,4,10
spring-boot,None,HttpClientTransport.java,3,11
spring-boot,None,HttpTransport.java,2,8
spring-boot,None,BuildImageMojo.java,30,60
spring-boot,None,BootstrapRegistry.java,5,10
spring-boot,None,ConfigDataEnvironmentContributor.java,8,19
spring-boot,None,ConfigDataResourceNotFoundException.java,1,2
spring-boot,None,StandardConfigDataReference.java,1,6
spring-boot,None,ApplicationEnvironmentPreparedEvent.java,1,10
spring-boot,None,ApplicationStartingEvent.java,1,9
spring-boot,None,LogFileWebEndpointAutoConfiguration.java,17,18
spring-boot,None,LogFileWebEndpoint.java,12,14
spring-boot,None,LogFile.java,9,10
spring-boot,None,CassandraReactiveDataAutoConfiguration.java,3,14
spring-boot,None,SqlDialectLookup.java,7,8
spring-boot,None,LogFileMvcEndpoint.java,10,21
spring-boot,None,NodeUtils.java,0,0
spring-boot,None,CloudFoundryActuatorAutoConfiguration.java,10,18
spring-boot,None,CloudFoundrySecurityService.java,10,12
spring-boot,None,ProjectMetricsAutoConfiguration.java,0,0
spring-boot,None,JobLauncherCommandLineRunner.java,26,27
spring-boot,None,Neo4jNativeHealthIndicator.java,0,0
spring-boot,None,Neo4jDataAutoConfiguration.java,14,32
spring-boot,None,Neo4jDriverAutoConfiguration.java,0,0
spring-boot,None,Neo4jDriverProperties.java,0,0
spring-boot,None,Neo4jSpringJclLogging.java,3,3
spring-boot,None,MetricsProperties.java,44,60
spring-boot,None,RestTemplateMetricsAutoConfiguration.java,4,10
spring-boot,None,WebFluxMetricsAutoConfiguration.java,27,32
spring-boot,None,WebMvcMetricsAutoConfiguration.java,31,34
spring-boot,None,MailApplication.java,0,0
spring-boot,None,MailService.java,0,0
spring-boot,None,Message.java,0,0
spring-boot,None,DurationFormat.java,1,6
spring-boot,None,PeriodFormat.java,1,2
spring-boot,None,SecurityAutoConfiguration.java,12,24
spring-boot,None,Slf4JLoggingSystem.java,6,9
spring-boot,None,JedisConnectionConfiguration.java,19,34
spring-boot,None,LettuceConnectionConfiguration.java,28,46
spring-boot,None,RedisProperties.java,14,20
spring-boot,None,LoggingSystemProperties.java,23,23
spring-boot,None,Connection.java,7,19
spring-boot,None,BootBuildImage.java,37,48
spring-boot,None,OriginTrackedPropertiesLoader.java,14,18
spring-boot,None,StringSequence.java,4,16
spring-boot,None,PropertiesConfigurationFactory.java,44,54
spring-boot,None,RestClientAutoConfiguration.java,8,19
spring-boot,None,FlywayAutoConfiguration.java,96,100
spring-boot,None,FlywayProperties.java,46,55
spring-boot,None,GsonAutoConfiguration.java,7,19
spring-boot,None,AuditEventsWebEndpointExtension.java,5,5
spring-boot,None,DataSourceInitializer.java,8,17
spring-boot,None,KeyUtils.java,0,0
spring-boot,None,MetricsMvcEndpoint.java,12,17
spring-boot,None,GemFireRepositoriesAutoConfiguration.java,0,0
spring-boot,None,GemFireRepositoriesAutoConfigureRegistrar.java,0,0
spring-boot,None,OAuth2ResourceServerWebSecurityConfiguration.java,10,12
spring-boot,None,AbstractJarWriter.java,4,16
spring-boot,None,EntryWriter.java,0,1
spring-boot,None,SizeCalculatingEntryWriter.java,2,4
spring-boot,None,CassandraMetricsAutoConfiguration.java,0,0
spring-boot,None,HealthMvcEndpoint.java,7,48
spring-boot,None,OriginTrackedFieldError.java,5,6
spring-boot,None,SpringBootWebSecurityConfiguration.java,34,59
spring-boot,None,Saml2RelyingPartyProperties.java,19,23
spring-boot,None,Saml2RelyingPartyRegistrationConfiguration.java,21,25
spring-boot,None,EnableAutoConfigurationImportSelector.java,10,34
spring-boot,None,AbstractBuildLog.java,6,9
spring-boot,None,BuildLog.java,8,11
spring-boot,None,BuildRequest.java,13,21
spring-boot,None,Builder.java,16,23
spring-boot,None,ImageType.java,3,3
spring-boot,None,PullPolicy.java,2,2
spring-boot,None,DockerApi.java,21,28
spring-boot,None,DockerEngineException.java,2,5
spring-boot,None,Image.java,19,23
spring-boot,None,ConditionalOnEnabledResourceChain.java,8,10
spring-boot,None,JavaPluginAction.java,62,71
spring-boot,None,SystemEnvironmentPropertyMapper.java,13,20
spring-boot,None,HazelcastSessionConfiguration.java,8,11
spring-boot,None,NoOpSessionConfiguration.java,4,4
spring-boot,None,RedisSessionConfiguration.java,10,13
spring-boot,None,SessionCondition.java,13,13
spring-boot,None,SessionProperties.java,21,21
spring-boot,None,SessionStoreMappings.java,10,10
spring-boot,None,SessionStoreType.java,0,0
spring-boot,None,SimpleSessionConfiguration.java,0,0
spring-boot,None,EntityManagerFactoryDependsOnPostProcessor.java,7,11
spring-boot,None,JdbcOperationsDependsOnPostProcessor.java,10,14
spring-boot,None,NamedParameterJdbcOperationsDependsOnPostProcessor.java,11,13
spring-boot,None,ElasticsearchAutoConfiguration.java,2,10
spring-boot,None,Virtualan2SpringBoot.java,0,0
spring-boot,None,PetApiController.java,0,0
spring-boot,None,HomeController.java,0,0
spring-boot,None,Category.java,0,0
spring-boot,None,Pet.java,0,0
spring-boot,None,PetList.java,0,0
spring-boot,None,StatusEnum.java,0,0
spring-boot,None,Tag.java,0,0
spring-boot,None,NoTracingObservationHandlerGrouping.java,0,0
spring-boot,None,ObservationAutoConfiguration.java,20,20
spring-boot,None,ObservationHandlerGrouping.java,5,5
spring-boot,None,ObservationRegistryConfigurer.java,11,11
spring-boot,None,ObservationRegistryCustomizer.java,1,1
spring-boot,None,ObservationRegistryPostProcessor.java,9,9
spring-boot,None,TimerObservationHandlerObservationRegistryCustomizer.java,5,5
spring-boot,None,TracingObservationHandlerGrouping.java,6,6
spring-boot,None,RestClientProperties.java,5,7
spring-boot,None,OnManagementPortCondition.java,7,8
spring-boot,None,ConditionMessage.java,20,28
spring-boot,None,LiquibaseEndpoint.java,10,24
spring-boot,None,ShellProperties.java,0,27
spring-boot,None,GuavaCacheStatisticsProvider.java,0,6
spring-boot,None,HeapdumpMvcEndpoint.java,10,16
spring-boot,None,BufferCounterService.java,2,7
spring-boot,None,BufferGaugeService.java,2,7
spring-boot,None,BufferMetricReader.java,3,9
spring-boot,None,Buffers.java,3,6
spring-boot,None,CounterBuffer.java,1,3
spring-boot,None,CounterBuffers.java,2,7
spring-boot,None,GaugeBuffers.java,2,7
spring-boot,None,SpringIntegrationMetricReader.java,5,11
spring-boot,None,SampleTomcatWebSocketApplication.java,9,14
spring-boot,None,WebSocketConfiguration.java,0,0
spring-boot,None,SimpleClientWebSocketHandler.java,5,9
spring-boot,None,EchoServiceImpl.java,0,0
spring-boot,None,EchoWebSocketHandler.java,7,11
spring-boot,None,ConfigDataEnvironmentPostProcessor.java,5,15
spring-boot,None,SpringBootPlugin.java,8,21
spring-boot,None,JarFile.java,38,54
spring-boot,None,JarURLConnection.java,24,43
spring-boot,None,ApplicationPluginAction.java,8,20
spring-boot,None,YamlConfigurationFactory.java,8,22
spring-boot,None,ServletContextInitializerLifecycleListener.java,2,2
spring-boot,None,TomcatContextCustomizer.java,2,2
spring-boot,None,TomcatEmbeddedWebappClassLoader.java,2,2
spring-boot,None,LoaderClassesWriter.java,2,4
spring-boot,None,JdbcSessionConfiguration.java,5,10
spring-boot,None,MongoSessionConfiguration.java,4,7
spring-boot,None,DefaultWebFluxTagsProvider.java,16,17
spring-boot,None,WebFluxTags.java,36,46
spring-boot,None,DefaultWebMvcTagsProvider.java,13,17
spring-boot,None,WebMvcTags.java,31,47
spring-boot,None,GraphiteMetricWriter.java,0,0
spring-boot,None,SampleJerseyApplication.java,9,13
spring-boot,None,RunMojo.java,24,36
spring-boot,None,AutoConfigureAnnotationProcessor.java,6,32
spring-boot,None,BaseAnnotationProcessor.java,0,0
spring-boot,None,AbstractValueExtractor.java,0,0
spring-boot,None,NamedValuesExtractor.java,0,0
spring-boot,None,OnBeanConditionValueExtractor.java,0,0
spring-boot,None,OnClassConditionValueExtractor.java,0,0
spring-boot,None,ValueExtractor.java,0,0
spring-boot,None,QuartzAutoConfiguration.java,44,51
spring-boot,None,QuartzProperties.java,11,14
spring-boot,None,ConfigurationMetadataAnnotationProcessor.java,7,66
spring-boot,None,CloudFoundryWebEndpointServletHandlerMapping.java,18,36
spring-boot,None,AbstractWebMvcEndpointHandlerMapping.java,20,73
spring-boot,None,AnsiPropertySource.java,0,6
spring-boot,None,OAuth2ClientPropertiesRegistrationAdapter.java,2,46
spring-boot,None,LoggingSystem.java,18,36
spring-boot,None,JavaLoggingSystem.java,21,26
spring-boot,None,Log4JLoggingSystem.java,19,26
spring-boot,None,Log4J2LoggingSystem.java,36,38
spring-boot,None,ArtemisConnectionFactoryFactory.java,11,12
spring-boot,None,TunnelClient.java,5,6
spring-boot,None,HttpTunnelPayload.java,10,14
spring-boot,None,SocketTargetServerConnection.java,4,6
spring-boot,None,NamedContributorsMapAdapter.java,6,12
spring-boot,None,KotlinConventions.java,11,14
spring-boot,None,DevToolsPropertyDefaultsPostProcessor.java,40,41
spring-boot,None,RestartServer.java,5,6
spring-boot,None,ConfigurationWarningsApplicationContextInitializer.java,9,10
spring-boot,None,YamlPropertySourceLoader.java,9,15
spring-boot,None,ApiVersion.java,8,9
spring-boot,None,ProjectGenerator.java,4,11
spring-boot,None,DependencyCustomizer.java,10,16
spring-boot,None,MainClassFinder.java,3,11
spring-boot,None,ClassPathIndexFile.java,5,7
spring-boot,None,OnClassCondition.java,20,21
spring-boot,None,MessageSourceProperties.java,6,11
spring-boot,None,WebFluxAutoConfiguration.java,72,76
spring-boot,None,DefaultServletWebServerFactoryCustomizer.java,17,21
spring-boot,None,WelcomePageHandlerMapping.java,12,15
spring-boot,None,HelpCommand.java,7,8
spring-boot,None,SpringApplicationRunner.java,8,9
spring-boot,None,ExtendedGroovyClassLoader.java,14,22
spring-boot,None,GroovyCompiler.java,19,20
spring-boot,None,Restarter.java,19,20
spring-boot,None,RestartClassLoader.java,10,11
spring-boot,None,HttpTunnelConnection.java,10,11
spring-boot,None,SignalUtils.java,6,7
spring-boot,None,LaunchedURLClassLoader.java,14,15
spring-boot,None,EndpointId.java,6,23
spring-boot,None,InMemoryMessageRespository.java,0,0
spring-boot,None,MessageRepository.java,0,0
spring-boot,None,SampleWebTilesApplication.java,0,0
spring-boot,None,MessageController.java,0,0
spring-boot,None,OAuth2WebSecurityConfiguration.java,23,25
spring-boot,None,ActuatorMetricWriter.java,2,2
spring-boot,None,ExportMetricReader.java,2,2
spring-boot,None,ExportMetricWriter.java,2,2
spring-boot,None,MetricFilterAutoConfiguration.java,3,3
spring-boot,None,MetricsDropwizardAutoConfiguration.java,2,2
spring-boot,None,AbstractJmxCacheStatisticsProvider.java,1,13
spring-boot,None,CacheStatistics.java,1,2
spring-boot,None,CacheStatisticsProvider.java,1,5
spring-boot,None,CaffeineCacheStatisticsProvider.java,1,2
spring-boot,None,ConcurrentMapCacheStatisticsProvider.java,1,3
spring-boot,None,DefaultCacheStatistics.java,1,4
spring-boot,None,EhCacheStatisticsProvider.java,1,11
spring-boot,None,HazelcastCacheStatisticsProvider.java,1,5
spring-boot,None,InfinispanCacheStatisticsProvider.java,1,5
spring-boot,None,JCacheCacheStatisticsProvider.java,1,6
spring-boot,None,CachePublicMetrics.java,1,17
spring-boot,None,DataSourcePublicMetrics.java,1,20
spring-boot,None,MetricReaderPublicMetrics.java,1,3
spring-boot,None,MetricsEndpointMetricReader.java,2,5
spring-boot,None,NamedMvcEndpoint.java,2,3
spring-boot,None,JooqExceptionTranslator.java,7,12
spring-boot,None,RunProcess.java,4,26
spring-boot,None,ExplodedArchive.java,5,26
spring-boot,None,AbstractRunMojo.java,12,41
spring-boot,None,MessagePackAutoConfiguration.java,0,0
spring-boot,None,MessagePackHttpMessageConverter.java,0,0
spring-boot,None,CalcController.java,0,0
spring-boot,None,CalcResult.java,0,0
spring-boot,None,HelloController.java,0,0
spring-boot,None,SampleMessagePackApplication.java,0,0
spring-boot,None,OptionSetGroovyCompilerConfiguration.java,4,5
spring-boot,None,GroovyCompilerConfiguration.java,3,4
spring-boot,None,JettyEmbeddedErrorHandler.java,8,11
spring-boot,None,JettyEmbeddedLegacyErrorHandler.java,0,0
spring-boot,None,DevToolsDataSourceAutoConfiguration.java,25,26
spring-boot,None,WebSecurityEnablerConfiguration.java,1,12
spring-boot,None,ToolchainPlugin.java,4,15
spring-boot,None,CassandraProperties.java,31,39
spring-boot,None,ConfigCustomizer.java,0,0
spring-boot,None,EmbeddedCassandraAutoConfiguration.java,0,0
spring-boot,None,EmbeddedCassandraProperties.java,0,0
spring-boot,None,EmbeddedCassandraServer.java,0,0
spring-boot,None,AppOpticsMetricsExportAutoConfiguration.java,12,17
spring-boot,None,DatadogMetricsExportAutoConfiguration.java,13,28
spring-boot,None,DynatraceMetricsExportAutoConfiguration.java,12,17
spring-boot,None,ElasticMetricsExportAutoConfiguration.java,14,19
spring-boot,None,HumioMetricsExportAutoConfiguration.java,12,17
spring-boot,None,InfluxMetricsExportAutoConfiguration.java,16,31
spring-boot,None,KairosMetricsExportAutoConfiguration.java,12,17
spring-boot,None,NewRelicMetricsExportAutoConfiguration.java,14,28
spring-boot,None,StepRegistryPropertiesConfigAdapter.java,6,10
spring-boot,None,WavefrontMetricsExportAutoConfiguration.java,20,33
spring-boot,None,ConcurrentCompositeHealthIndicator.java,0,0
spring-boot,None,AutoConfigurationSorter.java,15,17
spring-boot,None,MetricsMeterRegistryInjectionExample.java,1,4
spring-boot,None,UpgradeApplicator.java,3,6
spring-boot,None,CertificateParser.java,4,6
spring-boot,None,PrivateKeyParser.java,6,8
spring-boot,None,ResolveMainClassName.java,5,20
spring-boot,None,GsonHttpMessageConvertersConfiguration.java,13,14
spring-boot,None,DefaultLaunchScript.java,12,14
spring-boot,None,LibraryCallback.java,5,10
spring-boot,None,CustomLayersProvider.java,9,11
spring-boot,None,AtlasMetricsExportAutoConfiguration.java,6,22
spring-boot,None,ConditionalOnEnabledMetricsExport.java,0,0
spring-boot,None,OnMetricsExportEnabledCondition.java,0,0
spring-boot,None,GangliaMetricsExportAutoConfiguration.java,6,22
spring-boot,None,GraphiteMetricsExportAutoConfiguration.java,6,23
spring-boot,None,JmxMetricsExportAutoConfiguration.java,6,24
spring-boot,None,PrometheusMetricsExportAutoConfiguration.java,16,43
spring-boot,None,SignalFxMetricsExportAutoConfiguration.java,6,19
spring-boot,None,SimpleMetricsExportAutoConfiguration.java,6,24
spring-boot,None,StackdriverMetricsExportAutoConfiguration.java,6,8
spring-boot,None,StatsdMetricsExportAutoConfiguration.java,6,27
spring-boot,None,LazyInitializationBeanFactoryPostProcessor.java,1,8
spring-boot,None,OriginTrackedMapPropertySource.java,1,9
spring-boot,None,OriginTrackedYamlLoader.java,7,28
spring-boot,None,SpringApplicationJsonEnvironmentPostProcessor.java,3,24
spring-boot,None,DatabaseInitializationDependencyConfigurer.java,6,15
spring-boot,None,ServerPortInfoApplicationContextInitializer.java,5,10
spring-boot,None,WebServerApplicationContext.java,3,10
spring-boot,None,WebServerPortFileWriter.java,1,9
spring-boot,None,ForwardHeadersCustomizer.java,1,5
spring-boot,None,JettyWebServer.java,3,35
spring-boot,None,NettyWebServer.java,2,35
spring-boot,None,DisableReferenceClearingContextCustomizer.java,1,3
spring-boot,None,UndertowServletWebServer.java,1,27
spring-boot,None,UndertowServletWebServerFactory.java,6,68
spring-boot,None,UndertowWebServer.java,4,37
spring-boot,None,ErrorPage.java,1,12
spring-boot,None,ErrorPageRegistrarBeanPostProcessor.java,1,5
spring-boot,None,MimeMappings.java,8,17
spring-boot,None,WebServerFactoryCustomizerBeanPostProcessor.java,3,10
spring-boot,None,ServletComponentRegisteringPostProcessor.java,2,7
spring-boot,None,ServletContextInitializerBeans.java,5,39
spring-boot,None,EndpointServlet.java,11,12
spring-boot,None,SingleConfigurationTableEntry.java,2,6
spring-boot,None,HealthIndicatorAutoConfigurationProperties.java,2,7
spring-boot,None,OrderedHealthAggregator.java,5,16
spring-boot,None,AnyNestedCondition.java,8,14
spring-boot,None,OnResourceCondition.java,6,16
spring-boot,None,AutoConfigurationReportLoggingInitializer.java,8,25
spring-boot,None,HintCommand.java,6,12
spring-boot,None,ProjectGenerationRequest.java,3,23
spring-boot,None,SnakeTimer.java,15,16
spring-boot,None,PropertiesMergingResourceTransformer.java,3,9
spring-boot,None,DelegatingApplicationContextInitializer.java,4,7
spring-boot,None,RegistrationBean.java,2,17
spring-boot,None,SpringBootServletInitializer.java,4,27
spring-boot,None,EhCacheAutoConfiguration.java,0,0
spring-boot,None,EhCacheProperties.java,0,0
spring-boot,None,HealthEndpointDocumentation.java,6,19
